delta,theta,alpha,beta,gamma,deltaRIR,thetaRIR,alphaRIR,betaRIR,gammaRIR,PFD,HFD,hjorth_mobility,hjorth_complexity,spec_entropy,svd_entropy,fisher_info,approx_entropy,Hurst
20393.795520312437,2367.1152114914134,1954.4425343778498,9128.42946524944,18113.07190510854,0.3925140515717458,0.045559247726799326,0.037616644580392856,0.17569249580458038,0.3486175603164816,0.6431361754494215,0.056573535683298065,0.0029171786606061274,148.37281600512702,0.5820169590280203,1.6142262826004765,1.6142262826004765,0.18538834270509114,0.9042085994594636
18404.672874368134,3580.1579250628142,2825.6715120452664,8348.192881181065,20274.52925654561,0.3444424899317992,0.06700246825767264,0.05288229451193862,0.15623599300314361,0.37943675429544593,0.6406085558192915,0.057236413537898136,0.0032142127506327787,121.9849164174139,0.6174316115180797,1.6974818314657234,1.6974818314657234,0.1747390493503502,0.9916347202733891
17790.818606226778,5205.481572941205,2778.854319795438,9908.45401746247,23332.08309120613,0.3014591225077846,0.0882050422716392,0.047086702605651946,0.1678952452737348,0.3953538873411894,0.6345793377349851,0.07623649106210728,0.0039617771282838945,120.71849824108658,0.6332251000102255,1.8032578779711523,1.8032578779711523,0.1999690838236687,0.8068215702362471
5955.324870573109,2494.0384312395754,2469.6025487039415,6431.841164621329,12361.220209631225,0.2004348214115967,0.08394036571023472,0.08311794176888672,0.21647264644599812,0.41603422466328377,0.6457970505274119,0.05367933741016056,0.004647724996116195,78.624600488039,0.6636779421431486,1.9121921279454863,1.9121921279454863,0.21279535539015526,0.9100058786662677
4320.1328410553815,1699.9533373995332,2892.339241046578,9237.806057418009,14395.793705658387,0.13273918448781816,0.05223228728740522,0.0888692006111661,0.2838382261918445,0.4423211014217661,0.6474631323727743,0.04468712526827866,0.0052236521797854206,63.26441138797675,0.6181100416507435,1.9553683844916243,1.9553683844916243,0.20056856178429866,0.8946863654149347
4549.590003863931,2892.264889247974,2631.8484955608446,7242.670560355282,17204.76140933654,0.13179143607632104,0.08378243818528319,0.07623875832123059,0.2098039501067673,0.4983834173103978,0.6441838137198849,0.0511877295425487,0.005690241436242246,59.677724900574745,0.6205128930894326,1.9692456831491931,1.9692456831491931,0.19307633755687023,0.8764449879893746
6740.000199836962,4187.966312574729,3427.2878795190372,8347.839590744148,22956.980235147363,0.14761255462887915,0.09172053231004307,0.07506093536267804,0.18282579986446412,0.5027801778339356,0.5998958914836929,0.22638039840918897,0.009593083158137117,75.25574359392611,0.6254088382296584,2.1835930701377655,2.1835930701377655,0.13102590061523528,0.7777509544811392
3205.0900863827237,1789.988731801671,2073.642267432822,9623.033073673825,16243.954297425378,0.09731353101436399,0.054347965040862735,0.0629603055345832,0.2921762890365714,0.4932019093736187,0.6528130707086605,0.045327904406013524,0.005997030156877997,56.63568595899408,0.5707564519445812,2.0099657314091908,2.0099657314091908,0.224757995959732,0.818581238881321
10581.133531148755,2946.4121255835253,4533.622120660433,10923.34946970592,17067.68587484024,0.2297638943164479,0.06397982997212744,0.09844528194788263,0.23719493811800135,0.37061605564554073,0.6406085558192915,0.05842525743859155,0.003986566087055297,114.88153104078496,0.673105549228809,1.8793118171589491,1.8793118171589491,0.19870899181914223,0.8949110522998717
13983.743483232733,2107.1619560458184,2062.117353891941,8333.724648602614,17753.42416144106,0.3160870081755464,0.047630058376462704,0.046611875116282835,0.18837460042757037,0.40129645790413765,0.6363576908888365,0.06630784042650595,0.0034705026486779303,137.11486429571033,0.6004670666943424,1.7497929075188936,1.7497929075188936,0.17379498450296624,0.960651333674025
14023.630964542925,2713.4882307459425,2882.640785354967,8051.22780348429,15523.292166396448,0.32466407544253123,0.06282054554107665,0.0667366324582049,0.1863956943536574,0.3593830522045298,0.6345793377349851,0.06186908028930185,0.0035826274758658646,186.9696630064122,0.6417574943088536,1.703587539068401,1.703587539068401,0.176135611988612,1.0840461429728805
17131.720800733816,3152.3676070671554,5266.836067557456,6849.772806165442,13526.858339125083,0.37301616794583825,0.06863782677887295,0.11467703857484407,0.14914298646204885,0.29452598023839593,0.6480307986965479,0.04774825666679333,0.0024651959788137214,153.4053904830672,0.6734424242362917,1.5855438867114822,1.5855438867114822,0.1747035201826803,0.8410330106451795
14284.081421318933,3008.1688711636893,1759.6207605510508,7006.676658665667,17118.510406848716,0.3308257218937934,0.0696705380645523,0.040753604743514256,0.1622777688889306,0.39647236640920946,0.6377346960435631,0.06511666002113718,0.002998651461255676,142.731366954821,0.6070824935286666,1.6596063165074226,1.6596063165074226,0.161805989096687,0.9927642289131234
8608.554288079129,3210.9211922487107,2143.3450032417163,7390.852945203606,16504.736067862086,0.22738816560278988,0.08481394847118678,0.05661476622339908,0.19522354593001284,0.43595957377261135,0.6368124572878892,0.06180914380340818,0.00484469105696227,80.26475706687953,0.6384418608561626,1.9277544508205107,1.9277544508205107,0.19744621993353062,0.9303935253906137
22315.650370363055,3283.5834116817755,4594.554916503638,7150.7934872846445,24473.35658396763,0.3609898811647968,0.05311699932133405,0.07432397468982203,0.11567505532516956,0.3958940894988776,0.635017954667729,0.06019806094911451,0.003078658678405793,125.5980613629937,0.6004743648818128,1.6970581363329655,1.6970581363329655,0.1598697748521901,1.1247261432808515
3087.967335417948,2348.8327408228747,4071.925040109452,8157.326791069092,24305.080579691254,0.07357360053046617,0.05596305369039551,0.09701727827715739,0.19435565131758634,0.5790904161843946,0.5998958914836929,0.22399111980361966,0.011627286291713527,63.63160923575813,0.5579766005438475,2.2532886143359447,2.2532886143359447,0.10790900345838614,0.8539400553786354
9848.38184200912,5886.4991335745435,5099.518679546136,9946.242003561965,18029.86589596872,0.20176765896114485,0.12059901501705435,0.10447583799114231,0.203772558448069,0.3693849295825896,0.6401179497704479,0.06140069075607233,0.004031471986667146,94.00102007409764,0.7072031664008362,1.885623194216282,1.885623194216282,0.18922755111290568,0.814478038552699
13493.930349079612,5597.354649756826,4673.705560846672,9199.077302826216,17361.12418961795,0.26813470150501323,0.11122371165437454,0.09287009885636614,0.18279269144760998,0.34497879653663605,0.637271434684522,0.0653462645585365,0.003073306426302674,160.70706229156357,0.7012115747402182,1.691435545209746,1.691435545209746,0.1620442129820694,1.0639112591396198
6842.134738349441,1726.8381186360489,3234.2567177668093,10668.715085357846,16200.763084587468,0.1769241187743716,0.044652630222739305,0.08363150413770176,0.2758719445193394,0.418919802345848,0.6452535881295922,0.05103145435784317,0.005423065804304445,68.22938450413953,0.6263350614030655,1.9736372870954808,1.9736372870954808,0.2227723382393149,0.7744334273810167
8164.179609503143,1759.5209396101657,2534.5274519970144,6799.303172711677,13074.461356274109,0.2525108714504232,0.05442043010409341,0.07839069768551256,0.21029644759389857,0.40438155316607216,0.6426203946153349,0.04840341996356408,0.0043220586694580395,134.3160800325038,0.6421113430130552,1.7893728066998975,1.7893728066998975,0.20032690957424082,0.7501509448869564
14011.154583519341,3641.9563027701,2447.8990636085573,6217.077269619048,16895.203995629006,0.32423252637162014,0.08427861429572418,0.05664690179281185,0.14386956176668148,0.3909723957731625,0.637271434684522,0.061608055200272765,0.0033636056284556282,123.36925969658199,0.6307947464482396,1.7354808278577063,1.7354808278577063,0.18753388790786713,1.0452289751248907
10374.030113104067,3622.2121731883285,1548.6753289084988,9554.41568038579,16803.242637183033,0.2475749970538471,0.08644366348741807,0.03695895286708053,0.22801499592090238,0.4010073906707519,0.6426203946153349,0.05106620448747246,0.0037495260357384226,142.17646112884734,0.6314223376975673,1.7637314697477358,1.7637314697477358,0.16742085980554477,1.0075333829793653
4727.899009184892,3925.122390352601,3161.427009390284,6945.040478354841,14948.799089580269,0.14025924462346134,0.11644383698889649,0.09378782486847935,0.20603361651359645,0.44347547700556644,0.6377346960435631,0.06419243939106896,0.005147501311503506,90.85628737454076,0.6669065669152876,1.968817524508695,1.968817524508695,0.19067135122724924,0.7283726952185837
14450.851031073224,3061.5607497393958,1959.5126821530414,6910.508766632296,14541.462231696603,0.35311523666510936,0.07481107834993352,0.04788187097209087,0.16886243816080976,0.3553293758520565,0.6359070643214358,0.06770252685399178,0.00289272542188501,157.68962951669,0.6259409369705004,1.6565410575105424,1.6565410575105424,0.15978776639393974,0.8709943469516324
13953.858044339582,6336.650286846312,3456.9694676113536,10060.584946690038,13850.460376580904,0.2927883016559167,0.1329594345719903,0.07253622733455226,0.21109728727685864,0.29061874916068214,0.6386743718665095,0.06500949303834616,0.00235787552113985,199.66821482546348,0.7124018998560817,1.558342999020581,1.558342999020581,0.15314989729282444,1.0848308943062461
9792.982820819807,1546.8744188785126,2345.628179315149,5041.326389391766,16663.254526370914,0.27671558250787187,0.04370928283224133,0.06627928179411778,0.14245032325463297,0.4708455296111362,0.6441838137198849,0.058320142493139264,0.004285111751356487,88.6559791774004,0.5901493482018285,1.8538902947942848,1.8538902947942848,0.17679176020379656,0.9647842048782054
9296.061118403466,6674.553681360373,4653.930219578061,8066.328560004304,17321.511229641874,0.20203389059259474,0.1450599378638719,0.10114516426170896,0.17530776971222373,0.3764532375696007,0.6391509418092486,0.06063305364610726,0.004000689422986054,95.74622970991652,0.7084227251697998,1.8498350787734332,1.8498350787734332,0.19791400713087973,0.8914378982376471
8207.260162316106,1936.5364530235086,2857.712157254852,6840.255634751322,14197.472774195328,0.24111175343161803,0.056891299963492084,0.08395347234175211,0.20095208356962455,0.41709139069351325,0.6416044091016299,0.05610945309586525,0.00428829933079733,111.80229155036002,0.6440293114873658,1.8419022164548704,1.8419022164548704,0.20442487334813275,0.9370010828573974
28895.42808551544,2276.1548766576752,3844.9344090717464,6988.048377418897,5214.358423818715,0.6119459219351439,0.04820429343843751,0.08142782743263852,0.14799253688823527,0.11042942030554477,0.6878008240741363,0.012013849218401271,0.0006937997533367177,274.653096574223,0.5801289290567752,0.8340636045564368,0.8340636045564368,0.08065175256168905,0.9152092601169075
12192.79968353216,6234.281850923047,3214.144963976507,6976.104063417824,16866.835980105247,0.26806690350773976,0.1370648804825855,0.07066513928559659,0.1533743408705321,0.37082873585354603,0.6341445928363746,0.0721648331827674,0.003122320107350097,134.55718385256387,0.6835370558513391,1.7221556721336189,1.7221556721336189,0.17580373916670067,0.8584994483069874
8580.059003780663,2219.4224028228778,3082.006868149532,7670.509474308585,15110.460686733837,0.23402846862564727,0.060536649682388415,0.08406438083105756,0.20921972506948583,0.4121507757914209,0.6401179497704479,0.06106183809338511,0.00388789330359755,138.79576102578434,0.6493651551814843,1.7823503956952176,1.7823503956952176,0.18147099715227735,1.0721700130035796
21788.97730477697,1995.9855755929532,2881.2290535854236,8945.499876172948,15342.042269537342,0.427622777767575,0.03917250838716257,0.056545984423450726,0.17556122309283068,0.3010975063289811,0.6447158798612393,0.04884740177920554,0.0017943135610555304,201.91122755232968,0.5952744012312384,1.4053490478273347,1.4053490478273347,0.17240931203503423,0.9526589901350546
15655.875305582034,7105.064383612544,5927.8566603937725,11343.785739033261,18849.494846107587,0.2658852425150794,0.12066599470478105,0.100673362234909,0.19265260890182004,0.3201227916434106,0.6359070643214358,0.06686356776095767,0.002542954065382603,187.249535039641,0.7181376982846766,1.6216223268480205,1.6216223268480205,0.1395509165958638,0.923504803612078
4350.913727176406,2038.8810621235682,3509.8974206118073,9246.823329100156,15841.911931110137,0.12435293729310395,0.0582730122371074,0.1003159522847673,0.26428233555212977,0.45277576263289165,0.6386743718665095,0.06363974616798856,0.0055021606609286155,73.24469453997423,0.6258320220984964,2.0021183449467292,2.0021183449467292,0.2176909099207239,0.7158802456499881
7862.5079767517345,4749.266623337676,2738.8896365271517,7359.228222090819,15983.399247889645,0.20320080380783972,0.12274134388333645,0.070784611898506,0.19019390435671063,0.4130793360536072,0.637271434684522,0.06867001503093156,0.004761658355201291,104.00215726638154,0.673773749952969,1.9532406391910826,1.9532406391910826,0.22572493377971076,0.7244312573700685
8273.209383079204,3400.3398636162788,4899.872383850167,8899.600479934017,16477.434277477143,0.1972138111339901,0.08105608749926384,0.11680140827399506,0.2121454984334551,0.3927831946592959,0.6491853625734599,0.04910791264140657,0.004029983666645508,108.38480081021056,0.685684138575062,1.8439963762999092,1.8439963762999092,0.19127987643471742,0.8834298264873406
10071.926208851743,5808.70200838912,3221.510961214512,7392.1786321320715,14532.041144419842,0.24549890522572096,0.14158463379017858,0.07852295556492042,0.1801812010721915,0.3542123043469886,0.637271434684522,0.060023291181656155,0.0033556298922010532,122.0482860026911,0.7022054221764771,1.75660732145805,1.75660732145805,0.16894176850869003,0.9637522074126187
5505.506236922142,3719.1114046726607,3237.954681458978,8189.854776228208,12612.248251878522,0.16550608652580978,0.11180362848612355,0.09733913369895598,0.2462027568215088,0.37914839446760207,0.6436572808543757,0.05661915260933628,0.0045406988964592524,77.65397367814839,0.692478513776117,1.9036832933101273,1.9036832933101273,0.20097919533793193,0.8546113619804849
9295.908117100325,3599.7203782162524,2948.0800388996036,6787.161993940256,14033.18920078374,0.25354279329200285,0.09818117264779797,0.08040789974418967,0.18511757956206146,0.38275055475394804,0.6368124572878892,0.06795179962818756,0.003787605263916936,107.4972483607535,0.6777019053801575,1.8272963810182583,1.8272963810182583,0.18331086365344731,0.9038071373084108
5221.9555753916875,2552.4997179521984,3681.1282736656153,7352.49202528278,14771.749293948491,0.15550871968755758,0.07601289543943025,0.10962321233467616,0.218955639292075,0.4398995332462608,0.6463463823294227,0.050339611890773316,0.004778171161712838,84.7754454998435,0.6587377053391118,1.9190004691884055,1.9190004691884055,0.19065387871020417,0.9028837905711324
7800.322590513457,5893.388185143579,3304.5500855200494,8399.325187087947,15746.792087715778,0.1895841654170504,0.14323677868373966,0.08031595652262918,0.20414271809695253,0.3827203812796283,0.6391509418092486,0.06268903527110588,0.0037855168957900386,102.5575553183302,0.6962175453648853,1.8641138916716873,1.8641138916716873,0.18892784522678094,0.9455828719185256
858.9954038780857,2305.8106099611314,2248.790661242844,6066.904050769859,18227.62355776348,0.028914494758318962,0.0776154895525609,0.07569615098463471,0.2042170011425418,0.6135568635619437,0.5990717050844961,0.23627517938956935,0.012266537908317391,61.65427532770933,0.5098845790848768,2.263643364453626,2.263643364453626,0.09268014304095112,0.6030335548872529
8111.5620744386,4869.962480214773,2785.0269081991764,8035.444187543087,15741.459466198652,0.2051303319480196,0.12315470324622971,0.07042952872953302,0.20320541449528112,0.39808002158093664,0.6416044091016299,0.053088061465162616,0.004106258262516905,104.50218218488422,0.6794600044349387,1.8385255793103576,1.8385255793103576,0.17477837489298398,0.8061293393801088
8863.67803764024,3186.8041537896665,2820.198893740876,8034.887680446668,17620.108911139778,0.2187175772442133,0.07863666535593557,0.06959041909762684,0.19826658407873912,0.4347887542234851,0.6363576908888365,0.05625960739743235,0.004354465748481884,90.69263426579032,0.6453822100070112,1.8851156454245095,1.8851156454245095,0.19386171639630584,0.9045735805156102
20500.867555580367,3902.6688732853254,3748.789288903775,8321.597181990406,15139.924525899907,0.3971970426174503,0.07561282616852773,0.07263146376179791,0.1612279959167185,0.2933306715355055,0.6416044091016299,0.05587565274301619,0.0019029938447157066,195.74372136166426,0.6503385715595943,1.4494861208120937,1.4494861208120937,0.12022244027245892,0.9414682921433893
11768.427261801182,6466.281163803081,2849.056738618162,7118.137579595208,16078.067619585538,0.2657731512740044,0.14603174100467284,0.06434188449622069,0.1607529887932865,0.3631002344318156,0.639632106805599,0.0617408329751815,0.002862249440748984,133.5156828411915,0.6856414080195392,1.700157802443375,1.700157802443375,0.16007548012874606,0.8776581140486174
4860.540076711447,3283.313818026061,3422.790711426014,9651.435765334554,15029.72152519662,0.1340919951660479,0.09057966679975302,0.09442753856305215,0.26626264932811367,0.41463815014303324,0.637271434684522,0.06020520742881514,0.005366328526742811,92.35276171185181,0.6599388030544586,1.9861557513753236,1.9861557513753236,0.21987396042490162,0.7996453894190788
5740.786092181875,3824.087625887996,3061.3271722005193,8194.764940288713,23649.562777751322,0.1290919238389504,0.08599150371181714,0.06883945993006331,0.18427406187290785,0.5318030506462613,0.6015916027167866,0.20059285561770138,0.009200365010079243,76.22928725120833,0.6034050852251643,2.18982171317741,2.18982171317741,0.14976516872373008,0.7656684347860836
29539.779397261744,4312.515558379469,1665.7363578409932,12239.181284646413,20612.974093314682,0.43205643902327856,0.06307596581302287,0.024363489972003605,0.17901342495790165,0.3014906802337933,0.637271434684522,0.062385204006236636,0.0022408357963607244,173.7584865079987,0.5811622607216577,1.5185841523635766,1.5185841523635766,0.17593391138121073,0.976811660482267
17611.811454094426,5535.424415997474,4237.253161960576,8664.645359420505,19799.258120651444,0.3153503737868728,0.09911519682139033,0.07587063783511205,0.15514583266724197,0.35451795888938287,0.6441838137198849,0.058442575544596614,0.003039466161101325,136.46647356596506,0.6696657613655934,1.6955143255657412,1.6955143255657412,0.19175431050251873,0.9703651135027858
4156.099134616721,4093.0309869930043,2487.4435579403766,5827.6876598010995,16814.153001034705,0.12451457676310547,0.12262508773643807,0.07452252023040883,0.17459450291351744,0.5037433123565302,0.6431361754494215,0.056149976227732754,0.0052867576877297165,77.92830104249293,0.6306402029953174,1.975913337808478,1.975913337808478,0.20050342254410616,0.7861258156868444
9601.4816878904,2882.029042767307,3113.6164890007567,5715.33954396436,11907.847555925911,0.28902440824409475,0.08675502028803371,0.09372628022271681,0.17204351196042497,0.35845077928472974,0.635017954667729,0.06766268978303987,0.002929664930850327,142.34816607093018,0.6806850509399199,1.6721106581192098,1.6721106581192098,0.17052928831663627,0.931207695572286
20170.965037504437,6402.034896776172,1945.4842940492397,9036.817193735003,14476.864966094414,0.3876633712890082,0.12303994511812323,0.03739003061175568,0.1736775118360529,0.2782291411450601,0.6363576908888365,0.06400830366997855,0.001718771889076594,223.92535454461813,0.6536844627932759,1.413293075430202,1.413293075430202,0.10873706504225213,0.8166444497548104
7048.793017583565,2219.5377954035616,3734.6525369583564,6206.440303139377,11141.680947420089,0.23224172926695705,0.07312873203852473,0.1230483234832983,0.20448811945500397,0.3670930957562159,0.6406085558192915,0.058129738935953724,0.004065027927699984,108.53677083423051,0.6913712701033029,1.8429098851173176,1.8429098851173176,0.19271574590738047,0.9141397598379603
2942.2052892789725,4295.25114644085,1929.8292184390546,5670.60856120949,15626.941807954741,0.0965770925872207,0.1409904567729337,0.06334612196703196,0.18613619180054722,0.5129501368722664,0.6003137979017408,0.235235573164902,0.01021993691607858,74.41070918370104,0.6149210006120825,2.1774943502221626,2.1774943502221626,0.11103635671511027,0.8091861759405113
10745.37856218399,3458.5723578794596,2992.9503125985448,6424.896407532025,10662.918118953237,0.31341600256134816,0.10087796504355452,0.08729692652621796,0.18739826961574982,0.31101083625312953,0.6411040123456083,0.05633314278416259,0.0025902442036143977,147.30251614408894,0.6969522245441198,1.6383620823359266,1.6383620823359266,0.16005686317685885,0.9457332299948503
5198.908892518643,4566.914928810086,2962.1133934128284,8855.148112322317,11287.234380457543,0.15816423262013554,0.13893734437164845,0.09011513790463786,0.26939647046682275,0.3433868146367553,0.6386743718665095,0.06529174393820593,0.0037024843265911697,113.23749750502834,0.7059041592525813,1.8813943581186396,1.8813943581186396,0.19030399226079533,0.910707832251981
13894.291579815772,3026.3210636027293,3559.528922076829,6613.482171997892,10614.390335676902,0.36847052069235836,0.08025670770490156,0.09439714632464542,0.17538664749527325,0.2814889777828214,0.637271434684522,0.0635821226993959,0.002279989414437179,171.79300811783853,0.6824962383888156,1.5464585393249843,1.5464585393249843,0.17577305348102049,0.9315657216027973
8509.654886345095,2522.6512954841955,948.7919733815521,6625.799216064752,12640.20974628502,0.2723341669463775,0.08073231502658004,0.03036415402590465,0.2120452044132145,0.4045241595879231,0.6447158798612393,0.055476982854974634,0.003561887762710478,122.70796309667267,0.6166030239020065,1.7786527085803372,1.7786527085803372,0.1761515789200939,0.8813003763284527
5918.0962743703085,5214.088956632081,6412.507155636158,8849.24856671822,16101.211952375488,0.1392652071990075,0.12269843970672577,0.15089973131432508,0.20824136311142744,0.37889525866851426,0.6359070643214358,0.06159973909391226,0.004211004783567696,140.99527474821838,0.7108591006121333,1.8719448974806352,1.8719448974806352,0.20255043398818806,0.8009684247535153
13433.751966663065,2707.889714142674,3622.9594324311656,7227.518743813195,6492.8185338163075,0.4011878955801618,0.08086888745422621,0.10819668801957211,0.2158438716370649,0.19390265730897494,0.7011387613747926,0.009422623984385805,0.0012580373886473062,469.37484472320864,0.7091509760070017,1.0123394880782075,1.0123394880782075,0.06798232439487818,0.9315135222645362
17198.946095021503,5937.027197254452,3992.3875857974044,7893.664599563223,8952.820582256772,0.39110872773941463,0.1350096186617293,0.090787983211125,0.17950408715046143,0.2035895832372695,0.6914901657818519,0.010877669034803295,0.0018766850715949005,455.9149413384003,0.7230071908317557,1.0083462419027915,1.0083462419027915,0.07013122000598374,0.9357602382256796
20611.49815777944,4713.012672678632,3069.141678514844,8649.150930986518,15819.750751051115,0.3899073450613647,0.08915597713362279,0.05805889869462195,0.16361583475013652,0.2992619443602541,0.639632106805599,0.06192006141282711,0.002254551002215617,173.07264402007058,0.6487925769450577,1.5391014967115917,1.5391014967115917,0.1395071670039022,0.953294483364114
19692.038676493397,4219.690285643522,4455.527236111043,8311.47095794913,5590.149489339053,0.46587560965079483,0.09982972391316548,0.105409170758778,0.1966333533689231,0.1322521423083385,0.6968072388446187,0.007495041382115779,0.0014177477287041858,553.5935943526773,0.7100972430765352,0.9669079292653946,0.9669079292653946,0.07781317797586844,0.8305691974760376
6919.91820812425,1879.1183672711031,2960.102515819863,6710.155943892704,11576.672410537294,0.23031104658695906,0.06254144988576354,0.09851912810512257,0.22332966831677964,0.3852987071053752,0.6431361754494215,0.05452100340009618,0.004541713042085873,99.71314523824671,0.6677145070539353,1.8946309624418498,1.8946309624418498,0.20689533813232666,0.7396864212733043
7495.6884039654215,3596.044019394649,3357.5394167980257,5982.0927566588025,12982.728590185901,0.22432715327678102,0.10762057791810478,0.1004827333786218,0.17902903194708508,0.38854050347940733,0.6368124572878892,0.07009452816815533,0.0037881909674562066,127.99999762355377,0.6921953429361275,1.8231664544633217,1.8231664544633217,0.18870981161163317,1.0460529813581467
9980.79693946433,4185.062592776028,4382.328927093174,7961.105199527685,22342.631768981842,0.20430713532891365,0.08566832435207887,0.089706370602856,0.1629640004934231,0.45735416922272837,0.6026851303701335,0.21536813305915245,0.007240293854860716,101.67057143760668,0.6504951659954887,2.054333449717325,2.054333449717325,0.21270992782521092,0.8816526729408471
17666.22074560204,3168.2760666905942,4301.39977906971,8386.724220291226,13614.263197252729,0.37478550220383866,0.06721437221204445,0.09125337555738687,0.17792275405193503,0.2888239959747949,0.635017954667729,0.06711166004691596,0.0025271148118740233,191.5154831460075,0.667887174714274,1.603679994539282,1.603679994539282,0.1571335287892071,1.0010681409246092
5922.875415268862,2739.3631192983617,2491.426123410038,6306.606677675148,11677.268086256312,0.2032730125048037,0.09401490907082619,0.0855057143753435,0.2164426647822282,0.40076369926679856,0.6401179497704479,0.05729071386161863,0.003920676435462696,102.27283782264095,0.6758004071203322,1.8397517471454445,1.8397517471454445,0.1816179196194211,0.9065941826155459
14790.872548502577,2865.218847622935,3007.9773228462413,8160.37851698733,16826.654280949217,0.32399815244379854,0.06276341101127017,0.06589057487982286,0.17875534753449226,0.3685925141306162,0.635017954667729,0.06739111831201751,0.0030057063943619844,138.68475915303418,0.637415707981408,1.7101582986439674,1.7101582986439674,0.15548977346599455,0.8846335171325049
6139.024873991511,2547.4897039294974,2110.3549699235678,7679.28466638472,2114.430810985852,0.298147180688343,0.1237210939276301,0.10249125837557482,0.37295126180148347,0.10268920520696855,0.6927744453573927,0.008866612202317646,0.002768363573215922,208.92240702369267,0.7584441402485587,1.3823972537094422,1.3823972537094422,0.12191298971928095,0.95988857679332
25312.216813184372,5085.004222330098,2058.9172555417986,8129.173628389764,17807.083468435467,0.4334848167307341,0.08708332974785647,0.03526002387579903,0.13921630675347937,0.3049555228921311,0.6332864686472042,0.06770202967335968,0.0020160096058196133,198.08864333042797,0.6010493187163406,1.4618307927005414,1.4618307927005414,0.1198957904398651,1.0146749813661626
4179.9578906572215,3212.7064603695853,3239.9405199258513,7317.151687153328,13084.395575649227,0.13468896693687232,0.10352164436531167,0.10439919563331115,0.23577739954411744,0.42161279352038744,0.637271434684522,0.05836626455255265,0.004568442165022347,93.99032590864725,0.6718914904671782,1.9161520334910456,1.9161520334910456,0.21298725973157537,0.9655194197495707
12342.53339717473,5680.585247278523,5021.162467499068,8984.139886873774,15014.440770313111,0.2623678265524146,0.12075339453530162,0.10673590590938546,0.19097774984360116,0.3191651231592973,0.639632106805599,0.0536865240161854,0.0028181948003652047,131.2145990856746,0.7215665663810094,1.717179336548982,1.717179336548982,0.17887586779301126,0.7974854747859809
22024.390588773593,3707.9672913267373,3905.2286282283,6828.990837309439,4737.334469048412,0.5345218358836344,0.08999066176054409,0.09477810373422708,0.16573646861547145,0.11497293000612298,0.6878008240741363,0.01403805834815007,0.0012230943855132815,596.5838537805033,0.6665199250451618,0.9416016057965249,0.9416016057965249,0.07089061318519721,0.9803667110189677
11333.344861178583,3510.657392497705,2726.776877701559,7825.186449406533,15656.748532368305,0.2760681018541365,0.08551584148179235,0.06642135450985784,0.19061313285738293,0.3813815692968303,0.6332864686472042,0.06987531308270466,0.0038316403784016723,109.15160479393275,0.6596574442893895,1.821188190879114,1.821188190879114,0.18392555621541504,0.887761809837623
22415.233015032616,4436.795997649944,3117.231666085109,8534.080938181343,19530.587649910693,0.3862435871257272,0.07645175940522742,0.05371395157048594,0.14705330219738771,0.33653739970117175,0.6359070643214358,0.06794410842105277,0.0026719660427218933,159.05525096273283,0.6231695088127831,1.620251648445518,1.620251648445518,0.15300235918815208,1.041387488268498
7738.710275148367,2204.1492301538233,4970.9776887318685,6913.4694845425,16520.380143311366,0.20180383528978077,0.05747802313060898,0.12962914065248274,0.18028387257498046,0.43080512835214707,0.6416044091016299,0.05842191176810435,0.004792755341248396,80.8038145383694,0.6591525517831673,1.9152536223149408,1.9152536223149408,0.19405556411983332,0.8613153471454568
9771.20677662441,1864.5194982744401,1772.5296134191096,6471.234264560765,15265.522437743117,0.27802541687612814,0.05305217898177597,0.050434741169849355,0.1841295190284712,0.43435814394377525,0.6341445928363746,0.07032672727608882,0.004093891512090622,110.20055927504448,0.6051130476939638,1.834938384411982,1.834938384411982,0.20146373739863163,1.0872660646579952
13648.374106813728,2062.3898546553614,3075.8569914284026,7591.728968763106,14316.726606468561,0.3353814581815501,0.05067910004370679,0.07558302511858692,0.1865515343979159,0.3518048822582404,0.6416044091016299,0.04950251649402935,0.0030082055848830794,118.37068264447734,0.6374654041867452,1.664989148149943,1.664989148149943,0.1838163208190421,1.1109205383629666
14703.845283620456,2250.239335136395,3343.8024308210497,7107.7043704921,13522.708445709653,0.3592586384443105,0.05498003441422766,0.08169903078766334,0.17366234106476738,0.33039995528903104,0.6401179497704479,0.05504376228019017,0.002667686283261258,141.66826822586836,0.6436509253819759,1.6292600823926413,1.6292600823926413,0.16545705586643664,1.0432009432055998
6002.543554807084,2814.3962173994414,3296.447850832563,8591.016437670205,13769.038901545406,0.17412080253716825,0.08163954556209979,0.09562282057065999,0.24920680093011277,0.39941003039995904,0.6421098382826886,0.046047383867327166,0.004518412540353465,86.01010842050098,0.6708136128824381,1.8709817065123837,1.8709817065123837,0.19360279965166585,0.9189821182267657
8534.727605281436,2083.325487458368,2946.502916179201,6362.235129565571,13576.80828567343,0.25474061748503984,0.06218213933026467,0.08794586154389741,0.1898970629698383,0.4052343186709598,0.6426203946153349,0.056857137995996634,0.0038858638885169478,99.86405016448818,0.6526210144631005,1.834306188407356,1.834306188407356,0.18437779607047652,0.9294784208820698
