delta,theta,alpha,beta,gamma,deltaRIR,thetaRIR,alphaRIR,betaRIR,gammaRIR,PFD,HFD,hjorth_mobility,hjorth_complexity,spec_entropy,svd_entropy,fisher_info,approx_entropy,Hurst
8741.803684191033,4341.845223451693,2872.2642346659704,8159.769780511182,12827.158095401765,0.23663052010210142,0.11752873097415888,0.07774887246081746,0.22087553516759764,0.3472163412953247,0.6316140098485811,0.07119027432821362,0.0033272244550229904,126.84776940707869,0.6988966317617539,1.774423596815172,1.774423596815172,0.19370688949169232,0.9282111071682264
12040.74233570345,7501.384879431255,5825.032082417338,8432.105345537511,12833.998664052513,0.258200723728021,0.1608591024399184,0.1249115260077716,0.18081739830217072,0.2752112495221181,0.6363576908888365,0.05953186844381614,0.0024739722418885978,165.82344844199545,0.7534402042067473,1.633329440007618,1.633329440007618,0.15512709009466139,0.9472017753296772
39113.87343446823,4970.917808093582,7544.337024352544,11565.675333028808,16964.787244296305,0.4879500134983422,0.06201276423369879,0.09411646123558907,0.14428311336446845,0.21163764766790166,0.6416044091016299,0.05552624059334166,0.001103363307946703,355.31829445664454,0.6364290453983318,1.144982627901304,1.144982627901304,0.0648729566500266,1.0050128086180141
46767.947467267986,4443.103710537764,3802.5929026064805,8642.036969687164,14819.231103977205,0.595960494679426,0.056618141882264654,0.048456160041829933,0.11012483776623419,0.1888403656302453,0.6447158798612393,0.051135430609345,0.001106656800544093,420.77486212201035,0.5347611596622387,1.0901141492717517,1.0901141492717517,0.10331090954870446,1.0677782228363135
20379.892775706976,8439.331714404732,3557.1617706112847,6495.856373954633,13356.619018269315,0.39020365619163494,0.16158368088668756,0.06810720467637411,0.12437292654621955,0.2557325316990838,0.6452535881295922,0.054088399882134965,0.0020312792761607253,240.61531402557804,0.6859367542882259,1.4521487757733833,1.4521487757733833,0.12646754194162593,1.0135356997729803
5948.767391969129,2927.479616889601,4938.617984151569,7343.048204272445,15230.78690729549,0.16347842530436216,0.08045023890593114,0.1357184502320328,0.20179473801397432,0.41855814754369947,0.5963024144330324,0.2513060584834571,0.006948029314211038,115.89945001311439,0.6790209516873066,2.0396066294724147,2.0396066294724147,0.1883605828231734,0.8618244093786668
4123.379319221195,4505.881201129747,4095.838120848781,7337.751957518767,16047.722788381654,0.11418758918666738,0.12478010672462465,0.11342489849003466,0.20320231082622597,0.44440509477244733,0.5968813526216776,0.23468815840218502,0.007851648089797107,101.05921971003106,0.6699020056189702,2.097883507348947,2.097883507348947,0.19740150655839586,0.7857631560898377
48571.160715385544,3720.7152431931063,2635.9227189958897,7863.230734011299,12403.303040238718,0.6459417768819755,0.04948132554507205,0.03505480576856867,0.10457211970129675,0.16494997210308712,0.6354605081608365,0.060470045071915016,0.0010476965970322727,565.9931517067104,0.4875175603943422,1.0280933529861827,1.0280933529861827,0.07003567116186024,1.023236896868073
7679.358881970303,3311.7887097426938,3789.1460954953313,7542.788871929154,11277.569231414996,0.22854791418449547,0.09856322818933744,0.11277001765069117,0.22448340939772976,0.3356354305777461,0.6457970505274119,0.05030942854672894,0.003343572820619927,107.53917514466988,0.7127911402979801,1.7684933804573373,1.7684933804573373,0.18719708241795785,0.9418555715729173
22049.754973329982,5740.965069381422,4836.6698983071465,8013.432351403404,6499.9667268678995,0.4677425947263482,0.1217833894768337,0.1026005291580503,0.169989355675068,0.1378841309636997,0.6890044292483088,0.01153268647563246,0.0011049978978203293,640.425745602057,0.7124607505413431,0.9377218232475794,0.9377218232475794,0.05271768838434132,0.9191681302669857
10340.517281021735,2784.3709614794407,2825.9161953520515,8307.03037531466,16721.776431405608,0.25233322052051005,0.06794527514821523,0.06895907768588846,0.2027113025972074,0.408051124048179,0.5990717050844961,0.23504427583183513,0.00578375426539141,137.0773503518514,0.6450123880781272,1.9438110889658127,1.9438110889658127,0.23060924557711118,0.9444397683540303
18106.380622706427,11073.286880659223,8546.540698802683,12715.435849881513,17636.372158703096,0.265965162184713,0.16265583953532115,0.12554038990126673,0.18677741446692017,0.2590611939117789,0.6436572808543757,0.05124707096598019,0.001829713768025269,188.29030431664034,0.7589845006241669,1.4862064689244057,1.4862064689244057,0.12074638885581114,0.941139191269263
4817.296352009217,5039.442569131409,5244.3530644229095,9660.217666190592,10587.153489110238,0.13628022052365307,0.1425646865904502,0.1483615579982658,0.27328536541162834,0.29950816947600273,0.6411040123456083,0.05006733778168749,0.0037427218992133124,153.9377008335089,0.7374797934022767,1.7830733891297628,1.7830733891297628,0.18774115058895405,0.7988056998923537
18265.943277682716,7645.2406563065415,6642.242290865545,7620.139425979567,14738.972766641044,0.3326370225105046,0.13922577386940674,0.12096039415201597,0.13876866095766804,0.2684081485104047,0.6411040123456083,0.05777003241000651,0.0023294135354749203,269.73576518811115,0.7270891299004786,1.5011262497585975,1.5011262497585975,0.1451068600696512,0.8211864177379615
9391.173919806522,6335.426842315726,3547.7306961560853,8232.199173486675,11434.306937058815,0.24116517533061824,0.16269364599871608,0.0911056597045671,0.211402724939779,0.29363279402631964,0.6391509418092486,0.060020294618812184,0.0028505006409670344,192.50577842935866,0.736417826739693,1.6485769795721081,1.6485769795721081,0.16594833008774446,0.8441000300536727
10047.23696571271,2851.4072810483403,3831.862804766852,9013.682251744522,14874.838846864734,0.24735296296543183,0.0701988060991733,0.09433664416104237,0.2219078757479845,0.36620371102636795,0.6013760739187747,0.2431448931653092,0.005626083742672703,142.17650782035827,0.6765178954590283,1.9202934414506505,1.9202934414506505,0.23301927287447868,0.8628223040197703
12155.600911936304,3317.9110287760877,4399.794507537005,8104.88777591384,16076.295098898825,0.27592195707448536,0.07531380069906284,0.09987164929485992,0.1839741624622809,0.36491843046931094,0.5976653179110577,0.25454350046811025,0.005080483862632814,155.30025160199418,0.6782541345390647,1.8676982742976065,1.8676982742976065,0.24647744254676637,0.8904798183257602
12326.79642508333,5685.144592689443,5671.711301190418,8648.793234078339,13054.886495064786,0.27159112176979433,0.12525840000165075,0.12496242993923803,0.19055522419584897,0.287632824093468,0.6463463823294227,0.04986091511097758,0.0023333122127880113,239.2774803637899,0.7393953837962131,1.520933508311493,1.520933508311493,0.12355847369935138,0.9607906916733313
2843.2856907367905,4035.531066323314,2436.3589038228683,6802.3210323468775,10893.94305038227,0.10526227841702489,0.1494008133082824,0.09019729888330139,0.2518311166273743,0.403308492764017,0.6431361754494215,0.05448718107241218,0.004772765265713178,99.25716767215063,0.6743181315916006,1.9076812482400987,1.9076812482400987,0.22602984067796458,0.7621717971635968
5151.911542896509,5032.664152725024,4950.834440404841,9884.343057057276,12499.80938213345,0.13731267608912678,0.13413440368969717,0.13195341578089265,0.26344505049177225,0.33315445394851123,0.6441838137198849,0.050875887245860923,0.004007203490801934,174.66606560803788,0.721218331384668,1.788366877879202,1.788366877879202,0.1800030825640469,0.7761865427611632
33029.94297007493,7159.641472725274,6464.674033372185,11953.414286682946,16824.105983472422,0.4378783520557365,0.0949154532972461,0.08570226157747743,0.1584665572700004,0.2230373757995395,0.6426203946153349,0.054082558575393534,0.0019639447981020563,423.88534705062494,0.6757631667425247,1.1853337520317755,1.1853337520317755,0.07792576205269179,0.9422697297160934
14056.20299829583,2769.3843666193125,5142.376496908469,12183.624733449957,11389.78253764043,0.3086468994811846,0.06081029836666034,0.1129165936155122,0.26752872015846085,0.25009748837818196,0.6509673544518015,0.03944182523854962,0.002927933586772576,201.42927257118683,0.7034306666828668,1.6256389172157881,1.6256389172157881,0.18286107759313014,0.842476657955876
7611.869958923398,4944.261459714086,2999.0187291873863,8798.775368464669,12174.321385776004,0.2083831172990942,0.13535446891196157,0.08210135945554514,0.2408759279374869,0.33328512639591223,0.6491853625734599,0.0447597509658793,0.003755970800410271,175.40026316333,0.7118202665832645,1.7165507765430914,1.7165507765430914,0.1710940749638662,0.8925262029907458
1538.2042172521456,5187.507128398022,3485.7407114257153,6946.555590416901,11827.649589795767,0.05306777088612382,0.17896806982608499,0.12025743224968141,0.23965492773027472,0.40805179930783514,0.5982625810010318,0.26417709093354735,0.00720071935709689,116.42592906855654,0.6591245137926321,2.045692569833942,2.045692569833942,0.2204204904396932,0.6475799513959548
14783.302781471713,6281.510830030924,3366.556031617374,7265.89313837757,11886.465484219385,0.3391931661133333,0.144125137522298,0.07724341550343028,0.16671114260991146,0.272727138251027,0.6431361754494215,0.05286287174822248,0.002376142113706614,150.45893266649412,0.709799318683321,1.5923407513034333,1.5923407513034333,0.1476889681163738,1.0120510088149213
2310.6706757956686,2363.3915815150576,4512.343847041709,7099.479420602333,12861.27980935985,0.07927599988858412,0.0810847831824203,0.1548124421461108,0.24357358045532473,0.44125319432756005,0.6474631323727743,0.04675132779976556,0.005753351884047736,122.61442170224606,0.6446183229742547,1.908541182724686,1.908541182724686,0.20170656724674957,0.6877002817043028
3314.743906752152,4279.329534663593,2552.4203143120494,7949.832582750589,10197.906835660831,0.11715263270615195,0.15124387744760928,0.09020991304492917,0.2809700667207583,0.3604235100805511,0.6474631323727743,0.04256235902552434,0.004186413514047241,77.10307449899668,0.6900486413047238,1.866239915789461,1.866239915789461,0.1843001518371211,0.7381065721027875
33539.0429151095,2529.3203217933815,6127.13870389276,10848.915061316031,12972.5488939018,0.5080367214685158,0.03831318642812875,0.09281157685350026,0.16433525706717095,0.1965032581826843,0.6469017022093453,0.04144928003859445,0.0010786478318216908,299.4397026022255,0.6128933819287515,1.1359932809543245,1.1359932809543245,0.15920388985829795,0.933381036604554
5065.382083752845,3228.7448494444993,3090.167782173169,8170.455652575926,9979.537734095951,0.17150852142606943,0.10932191215474808,0.10462983808841068,0.27664305380737836,0.33789667452339356,0.6447158798612393,0.04499515836048016,0.003677639992532889,102.17439957139233,0.7058660437611342,1.8025833069202792,1.8025833069202792,0.1855208571302398,0.835073397490969
28086.6821254871,8205.989944784738,6104.308263034012,9950.543561225428,24272.447679620414,0.36657129399095656,0.10709988239610739,0.07966993640980866,0.1298687973486839,0.3167900898544434,0.6386743718665095,0.05065208825203294,0.00242558604098802,140.53539141876024,0.6671793417123877,1.5528564989961688,1.5528564989961688,0.12722125050794225,0.9679191264442525
15642.54325460254,4668.7232503566975,5268.651144187968,7133.482350596338,13560.856571954928,0.3380398608968595,0.10089245287221119,0.11385706728804147,0.1541566062664571,0.2930540126764306,0.6426203946153349,0.05048969521132586,0.002154825476281133,169.65593327536322,0.7043962445788989,1.5288622157093053,1.5288622157093053,0.15074530641854927,0.911232569201371
15325.926957788326,4123.215957794067,2007.0998618409553,9188.849054487917,11774.621764714917,0.3612925608957261,0.09720046667457943,0.04731526197764306,0.216617423254332,0.27757428719771937,0.6401179497704479,0.055838122200113895,0.00256557594615429,163.6410562188257,0.6648846204972454,1.608676254442949,1.608676254442949,0.18165577082786696,1.038019097537613
16865.937300108213,3344.7324289518615,5162.315611974081,6173.0223386680045,10606.402765921739,0.4001179795367828,0.0793485448066256,0.12246786262990596,0.1464452987007974,0.2516203143258882,0.6463463823294227,0.05443793663531153,0.0020959331035158187,257.8190804382437,0.6872434799829245,1.4654624867528154,1.4654624867528154,0.12954988034669376,0.9713355400624687
15189.995638350027,3314.0323395353485,4161.189215683258,7981.457248159921,11536.563499976774,0.3600955350876971,0.07856277756854843,0.09864556204608496,0.18920921289138137,0.2734869124062881,0.6401179497704479,0.05236425618815128,0.0022151043688240974,175.06647287684677,0.6903955700335358,1.5310089480194609,1.5310089480194609,0.1481661388925011,0.9723927416202958
2235.5659281175713,4257.717349209987,3417.4627252020864,8486.842296827936,12038.092468844276,0.07345214142386501,0.13989229883296395,0.11228474734077686,0.27884516076586974,0.39552565163652453,0.6018081776349463,0.2351650270826392,0.007423835554591401,104.5215708660036,0.6639534899318342,2.0773293384792533,2.0773293384792533,0.20028646259748306,0.6913025998180051
11105.410198783304,4613.125064960368,2980.6389108261137,5823.677927162656,2490.8571693988692,0.411102751100209,0.17076977540031008,0.11033800952360982,0.2155823129919531,0.09220715098391796,0.6954316966073145,0.008890900645744902,0.0012250567411644857,158.04675594808563,0.7712377949999535,1.1059569585257794,1.1059569585257794,0.10252939882191943,0.8337730604053448
3059.4418221175633,3158.406212546151,3023.3674662077688,8035.245515350454,9248.894083878928,0.11534027765403711,0.11907121320815571,0.11398028244290204,0.3029269725146827,0.34868125418022233,0.6463463823294227,0.039957338313062724,0.003958960713006709,84.40719158096049,0.690810360975808,1.8372753028168929,1.8372753028168929,0.17865120342239973,0.7044406736784988
3761.17298407968,4431.944884358413,3432.6680639446154,9517.158404814847,10174.867905947898,0.12009692614792689,0.1415151495880251,0.10960753060571544,0.3038896309526816,0.3248907627056509,0.6528130707086605,0.03617430254646187,0.00393320303989358,111.59038892698992,0.7055490798142143,1.7935286631291336,1.7935286631291336,0.18443704817429737,0.7712806170918022
4889.415465342123,2228.0227010114136,3983.548398428823,8311.657662510152,11971.126358216035,0.15579439226463787,0.0709928303529023,0.1269302038636564,0.2648393582875621,0.38144321523124125,0.6515753061234332,0.04007895872001564,0.004176884698658393,103.02578495728909,0.6780735189187305,1.8451889179434695,1.8451889179434695,0.19911870240765792,0.873370630505451
19899.785040370636,5295.107184142025,3902.179444877845,13708.585970017277,28201.938701079154,0.28024867853503477,0.0745709960206451,0.054954394261799704,0.1930580202191825,0.39716791096333787,0.6406085558192915,0.052784876479264324,0.003685329224878158,99.68958689747416,0.6381459236979045,1.7975702082463034,1.7975702082463034,0.14581956755821765,0.9034525684779727
17857.48443667958,6419.2007984169795,5299.638702083504,11560.558426313515,13243.606823593376,0.32838035669822496,0.11804235111480509,0.09745478169295214,0.21258651032986026,0.24353600016415755,0.6377346960435631,0.055483720845737695,0.002441226780426533,188.41930495769617,0.7294359903837513,1.5939102711887225,1.5939102711887225,0.14851984009055283,1.0127975702554457
17184.26590053753,5155.442148694314,4085.0771616911716,7620.763584393797,11615.592619372146,0.3763433275675724,0.11290655443483578,0.08946506887751655,0.16689822786476022,0.2543868212553151,0.6486048308749939,0.04869307830608094,0.002662502041560109,302.10104798599923,0.7013778573293376,1.408522573361947,1.408522573361947,0.1781743111603104,0.8247969361854254
24530.304945056494,7536.001486099113,7656.688788413576,11922.868896780306,11377.995816725837,0.38922250987332546,0.11957378513632058,0.1214887313557781,0.18918023918942972,0.1805347344451461,0.6386743718665095,0.05247469393978736,0.0017271071731585993,292.431967654689,0.740824516442589,1.3846466741810328,1.3846466741810328,0.10151174208260703,0.9871928285353136
9141.622028123867,2263.6865528697763,2259.5175071756385,9332.235552013273,10131.387769085075,0.2759447602025863,0.06833059177941825,0.06820474690081758,0.2816985315769894,0.30582136954018846,0.6441838137198849,0.049065627010780495,0.003736005287931955,160.8634569059528,0.6702260232900201,1.7526720527763984,1.7526720527763984,0.19183511814522955,0.7979729882338691
4555.613981766636,3071.335728848377,2637.869739914334,8239.461338199837,10636.56932941825,0.15633085388025905,0.10539622956763728,0.09052137220497912,0.2827460868435242,0.3650054575036003,0.6391509418092486,0.05292078659365498,0.00452212267585319,110.51320188032865,0.6846331217375036,1.8861254907572984,1.8861254907572984,0.20663357709352273,0.7287303087879979
10592.030979583931,3165.762346737738,3867.0037663549265,7678.896428174587,10210.721635410177,0.29824596387071595,0.08914020779473823,0.10888546944502213,0.2162191435333481,0.2875092153561757,0.6431361754494215,0.05107962174018675,0.002720835806390274,144.2215447230838,0.7138579097966421,1.6603689989775936,1.6603689989775936,0.16091532266094266,0.8867823464679809
8646.864478499652,5517.6134091800595,3102.4577868365404,6738.267307408429,8807.402685832943,0.2635226402332396,0.16815529571312848,0.09455078996926727,0.20535605662154394,0.2684152174628206,0.6452535881295922,0.049154950092429935,0.003177539669918984,200.7222286876478,0.7451834405020028,1.6618477358435226,1.6618477358435226,0.174397227930525,0.8469424420093165
9558.916404793346,5019.535815196137,4152.055500571934,9733.201503216711,8857.211250540933,0.2561275628603786,0.13449657059370052,0.11125276246680489,0.26079746639459855,0.2373256376845174,0.6573928857953658,0.03548114953053613,0.00272692514012278,155.0402617546726,0.75399967541439,1.6331867785682856,1.6331867785682856,0.15904583116014123,0.8881517385973161
19897.07135278213,4947.564480919132,5067.706973015849,8498.50831485048,14565.558300624152,0.37558361485418595,0.09339184242348075,0.09565969132843861,0.1604206175454856,0.27494423384840916,0.639632106805599,0.05663291090766531,0.002770959120292916,290.82654400014195,0.6880034394778533,1.4045230399999102,1.4045230399999102,0.11373425166861208,1.0074123585350803
14643.96648543471,4579.962271968207,2725.1770720075374,7154.467532824118,17597.747992184984,0.31356642726017614,0.09806922243613958,0.05835331834245075,0.15319625495236783,0.37681477700886573,0.6324430956814427,0.0686111753349208,0.003504544661621741,111.21488104960576,0.6490333501910207,1.764650065757672,1.764650065757672,0.18752198384008073,0.8535287774559529
4432.259561179082,3352.132420089716,3736.754479471715,9593.619737256156,15178.14689303536,0.12212465695607919,0.0923632779678418,0.10296099599662795,0.26433865237526877,0.4182124167041823,0.6441838137198849,0.050023044383504855,0.005382784142323137,80.82790750589135,0.6602217034931386,1.976979797071329,1.976979797071329,0.21549364651556804,0.8298681123487095
19735.147443348244,5514.400050912756,5700.937981553787,9961.419199431379,13233.826690523385,0.36448205510480236,0.1018436709934056,0.10528877970162334,0.18397422932824026,0.24441126487192844,0.6431361754494215,0.04987277952317013,0.001851044764093004,311.11884690607013,0.7139001317159003,1.3801241003842144,1.3801241003842144,0.11212642714813825,0.9658938805792082
22616.062008096927,8609.559713205825,6126.603365529774,10631.596637486164,20690.418669699055,0.32932380290393465,0.12536810984451469,0.08921253923419394,0.15481200194552552,0.30128354607183117,0.6386743718665095,0.05236923853253448,0.002909932214361199,273.4975408228166,0.702433444301465,1.4555716801670833,1.4555716801670833,0.15286321726936758,0.8783785674580441
11542.878609166903,4762.37577133796,4010.3821041928068,7359.778442451811,15470.06462693842,0.26753390455879755,0.11037948402839666,0.09295022666662736,0.17058052242125318,0.3585558623249253,0.6391509418092486,0.059001898431441255,0.0031690679800399323,139.69599901916322,0.6949658720609667,1.711556258043704,1.711556258043704,0.17514788446186905,0.9229148172683986
4556.494705590435,2195.7326620977283,4588.373666246604,7252.977715471613,11891.501827928054,0.14946638222036307,0.07202646739042078,0.15051210557265335,0.23791892880428142,0.3900761160122814,0.6411040123456083,0.051029161650988385,0.004184311637730677,117.06976340030913,0.6835967183269375,1.8500324524662728,1.8500324524662728,0.2088686069492347,0.8414656354122276
14513.680389935267,9215.117903233753,4996.397215858848,6715.803171559877,5192.446073953246,0.35718557650255073,0.2267865291486004,0.12296267879922919,0.16527772164355703,0.1277874939060628,0.6800223500554389,0.011795893334907798,0.0014664345018513686,339.17248666949274,0.7825412193067054,1.1597901421423742,1.1597901421423742,0.08042461928593404,0.8949837644162424
17227.227572751348,3155.808452480273,7810.642079283043,15818.414664627748,31457.01266647273,0.22826860704541396,0.041815898496008856,0.10349456289695293,0.20960119473156988,0.41681973683005435,0.6382023161889588,0.06913593929173169,0.0047888463298904945,123.77928388943371,0.6413491250061756,1.8808054229215023,1.8808054229215023,0.1642549401455603,0.9028709564366156
6059.812527447492,4574.030940557264,2774.6974006541027,8721.366895866915,15999.589325739356,0.15892715587362485,0.11996043193879584,0.07277036447885678,0.22873018427755695,0.4196118634311655,0.6421098382826886,0.056426569639482976,0.004779351010963475,108.7346363206189,0.6678231495963058,1.8924400729990634,1.8924400729990634,0.19658799892145504,0.845876387394454
15587.563260042369,3349.7211003784814,3600.7174616235234,6318.775825798477,12698.568950800032,0.37510367584207394,0.08060866710441243,0.08664871686429675,0.1520568673587922,0.30558207283042477,0.637271434684522,0.0643249353572303,0.002632404990516892,166.80002130233675,0.6642855340569814,1.6214314546214397,1.6214314546214397,0.16843926699550846,0.958284139015336
7940.068434925533,7777.014834044332,6041.607699083561,10651.677120555301,20098.873372133003,0.1512127811037203,0.14810754483777447,0.11505798848000001,0.2028533801715451,0.3827683054069601,0.6386743718665095,0.061250873161258323,0.003927337415708184,108.03198379973159,0.7088858287842684,1.8530641405956818,1.8530641405956818,0.1723445705597855,0.8278956443062783
12749.805362246672,6674.925759107113,4475.501144556167,7848.217234390828,14258.631517452672,0.27712702219309915,0.14508474807457047,0.0972785285558355,0.17058715877589184,0.309922542400603,0.6406085558192915,0.05976772094049596,0.004042488979286346,211.49892588076202,0.7232770312882645,1.6058768020273342,1.6058768020273342,0.1431296032089495,0.9351062631213202
8871.485130070932,4624.755753128134,3803.8700243892104,7766.774732821238,11238.756653973009,0.24435554832323111,0.1273839398192856,0.1047735223507607,0.21392748459990668,0.3095595049068159,0.6457970505274119,0.048424072029585985,0.0034052487948494064,156.9299571053727,0.7288728648368493,1.7259656945735475,1.7259656945735475,0.17890747132649065,0.8509387328742932
4111.300058874544,4843.131252104745,4010.2316853316324,9477.120272940349,12012.529979845507,0.11932613571922879,0.14056676205066163,0.11639273307636631,0.27506339204682284,0.3486509771069205,0.6035796041413188,0.21095984964852785,0.005779701298928316,127.12017061303723,0.7051231229735998,1.987187605504514,1.987187605504514,0.22180746721179928,0.7590481394877185
8634.977171572356,4033.0687701072875,4865.216011205371,7263.5779179313795,11828.454954718107,0.23576539691230564,0.11011703221281659,0.1328375931000951,0.19832135010875987,0.32295862766602274,0.6421098382826886,0.0546368689523226,0.003457570357318222,145.16657278911637,0.728583753881258,1.7472491247034032,1.7472491247034032,0.18284698816077888,0.8111901547461713
12108.204456026666,5376.461011346784,4192.64130198813,8998.852375581011,9531.828925210846,0.30113927697403586,0.1337162407123214,0.1042738396826263,0.22380757674022736,0.2370630658907891,0.6540810848502313,0.03700406842447404,0.0023937875484902975,165.0383815082757,0.7463675793278914,1.5711388553385615,1.5711388553385615,0.1673528144199878,0.9368668098064948
9649.646763747534,6242.6519526672655,4488.722424612798,8623.64182188044,10555.450596918647,0.24392363659812027,0.15780166917939997,0.11346586297899554,0.21798829795670133,0.2668205332867829,0.6457970505274119,0.04386189032184442,0.002910537940166838,165.67108007982765,0.75462029077133,1.673393965508903,1.673393965508903,0.17367489515489096,0.9634707565928798
8882.961773517129,14383.107471469577,10111.623477420408,17124.858069194273,20801.754597818875,0.12457819657598311,0.2017144321498946,0.14180943804440616,0.24016583536812863,0.29173209786158755,0.6359070643214358,0.06142986743447766,0.002157409129835066,254.08379411545542,0.7468261007409138,1.5637475771222558,1.5637475771222558,0.12616817517061574,0.8909203246643775
27970.24030070205,6310.2956989101895,6449.16617969216,14003.659342317536,30464.934887939242,0.32829576974455976,0.07406598447198565,0.0756959522839522,0.16436548537308557,0.3575768081264168,0.6377346960435631,0.05303742875511275,0.003159891173771602,110.35802353030098,0.6527807821866874,1.6927786691536657,1.6927786691536657,0.19411256561835594,0.965734457442939
18495.3960310699,6816.935960543012,4536.684330819341,6546.2290686095885,13878.541224842924,0.36789343465180724,0.13559623054908496,0.09023955894712549,0.1302115776284337,0.27605919822354874,0.6337136569772641,0.06614934736497784,0.00205032616782747,196.1228912455935,0.6967099444497815,1.5128748494327666,1.5128748494327666,0.13300635928527907,1.043719792850851
9386.266598333019,3670.5302499118825,5415.893801584134,9863.057127785089,13549.874076467248,0.22409280757564815,0.0876322252705011,0.12930197910041066,0.23547596266197068,0.3234970253914694,0.6436572808543757,0.04932734372296186,0.0034107101880194663,100.475185124158,0.716745843123846,1.8016796354511484,1.8016796354511484,0.1899266067760441,0.8371832284976607
