delta0,theta0,alpha0,beta0,gamma0,deltaRIR0,thetaRIR0,alphaRIR0,betaRIR0,gammaRIR0,PFD0,HFD0,hjorth_mobility0,hjorth_complexity0,spec_entropy0,svd_entropy0,fisher_info0,approx_entropy0,Hurst0,delta1,theta1,alpha1,beta1,gamma1,deltaRIR1,thetaRIR1,alphaRIR1,betaRIR1,gammaRIR1,PFD1,HFD1,hjorth_mobility1,hjorth_complexity1,spec_entropy1,svd_entropy1,fisher_info1,approx_entropy1,Hurst1,delta2,theta2,alpha2,beta2,gamma2,deltaRIR2,thetaRIR2,alphaRIR2,betaRIR2,gammaRIR2,PFD2,HFD2,hjorth_mobility2,hjorth_complexity2,spec_entropy2,svd_entropy2,fisher_info2,approx_entropy2,Hurst2,delta3,theta3,alpha3,beta3,gamma3,deltaRIR3,thetaRIR3,alphaRIR3,betaRIR3,gammaRIR3,PFD3,HFD3,hjorth_mobility3,hjorth_complexity3,spec_entropy3,svd_entropy3,fisher_info3,approx_entropy3,Hurst3,delta4,theta4,alpha4,beta4,gamma4,deltaRIR4,thetaRIR4,alphaRIR4,betaRIR4,gammaRIR4,PFD4,HFD4,hjorth_mobility4,hjorth_complexity4,spec_entropy4,svd_entropy4,fisher_info4,approx_entropy4,Hurst4
289.0375169440571,135.29903290236027,363.47506469277084,2109.4179042628234,12135.543859599147,0.0192271585334574,0.009000270907878895,0.02417884282184456,0.1403212734713077,0.8072724542655115,0.6337136569772641,0.07904617830140083,0.010505815922402828,39.77457059971458,0.30068681312578865,2.1448787716201827,2.1448787716201827,0.19778534552660673,0.4246008680723751,244.23413067231573,245.07000505890852,485.8698814310288,4894.499429497107,3274.966771626995,0.026707899364255536,0.026799305298949534,0.05313165634001045,0.5352314921815813,0.3581296468152032,0.6854672108902352,0.015099964589754513,0.004971467914343128,39.69277294396914,0.425144832676792,1.6500584538610326,1.6500584538610326,0.15151952132992214,0.4523870735537742,766.949270778942,958.2311528308393,2409.826522620662,2448.597661653648,188.5014803606509,0.11325121916064476,0.14149677225142268,0.35584594972658845,0.36157107253591453,0.027834986325429592,0.7341497382291549,0.0037321011321476984,0.0023111847135831717,191.27314616847002,0.7821843476830828,1.130579701950051,1.130579701950051,0.08131148522116112,0.567077628809943,2650.83994745991,3071.8970776493647,1825.0106627892278,961.5987977234568,1256.9064652044947,0.2714285571761263,0.3145420350175766,0.18686907578354187,0.09846138560665511,0.12869894641610027,0.7971455824666437,-0.0005389288204531938,0.002071114117885779,435.33032685718524,0.7825439991293468,0.6752272757044536,0.6752272757044536,0.0652884830995459,0.7509416406423277,4178.977297171968,1441.488119890442,1061.7560139672073,1628.3827907430618,2068.5927821708515,0.4026301163359924,0.1388824317856916,0.10229654698372116,0.15688909172109988,0.19930181317349488,0.8975525498953432,-0.0007125883876816043,0.001579433802565769,618.1625969327226,0.723404994916276,0.38664568680176004,0.38664568680176004,0.020895790575005235,0.9679206401062121
95.86744365845706,196.499815649374,189.2387968801161,1151.966213258611,11634.363466368863,0.0072254980403374134,0.014810127178935836,0.014262866556497219,0.08682331872839852,0.876878189495831,0.6324430956814427,0.0817003851089759,0.011934008777370246,36.97465332970467,0.23039961103391407,2.150407257700086,2.150407257700086,0.1772525552599162,0.4076955332697027,296.97922214539324,383.44330222347645,1013.6439446558486,5325.185290587011,3732.7902183057795,0.02762072755624724,0.03566237027450138,0.0942745523815537,0.4952719959170407,0.34717035387065687,0.6769924925288454,0.01665575024857405,0.004707739414665349,42.89370991684982,0.4900205576301584,1.6577342589908943,1.6577342589908943,0.14226987170103564,0.5687044053938246,1117.1320152421051,1460.828809037464,3329.158940338742,1962.4779007661941,835.3635730169165,0.1283327960512843,0.16781565925797623,0.3824438557695528,0.22544361163939922,0.09596407728178723,0.7586788096174133,0.001124364405409489,0.0016762657314405391,43.38280790234819,0.7868902154667802,1.028686950715542,1.028686950715542,0.07928561734154828,0.6123904052258432,933.4136169824162,2798.8887856178,1124.4137717320718,302.30249522245117,348.947942516613,0.16946609932905754,0.5081528234909246,0.20414317132347676,0.05488459108664892,0.06335331476989219,0.7854340860133077,-0.00040604903690012175,0.001060763797999606,365.616916373335,0.701175960404563,0.7078612941172946,0.7078612941172946,0.07052801330011532,0.7003663132987,4115.032885543751,238.46679920683215,250.90976895807782,404.7786222304998,528.3690570436064,0.7431133958029642,0.043063537491374586,0.045310551734737047,0.07309696541450736,0.09541554955641678,0.878484162045541,-0.0019333740824279083,0.0003551245349839382,290.2432977982436,0.42716370500934403,0.37452572937961576,0.37452572937961576,0.023315214751513703,0.9757574046304309
66.14272214457826,77.63039212859269,193.88434734092456,1447.3539290200354,13860.732209177966,0.004227521799946448,0.004961757914115697,0.012392146535192683,0.09250783893949392,0.8859107348112513,0.6359070643214358,0.0758964552219806,0.011781135102136468,36.37570119085193,0.2013477951572528,2.108737369270341,2.108737369270341,0.21061089046900844,0.2826385668007594,365.1209751942321,222.47640840555457,494.8465329738723,5271.1708756470625,3507.4508406903333,0.03702652317571543,0.02256109194355681,0.050181851677605166,0.5345437371448644,0.3556867960582582,0.6843353904183089,0.014959816080734096,0.005398180191627339,66.44773958097736,0.4303000230658754,1.638694815970796,1.638694815970796,0.16517915927660295,0.43623902084994026,1593.7297297916018,4496.205236242924,2681.2206854299784,2508.5510146344573,991.9282827021068,0.12987101852694113,0.36639007393894163,0.21848928008504132,0.20441864715667254,0.08083098029240329,0.7483909273698894,0.001310255187064671,0.0019773657075966315,373.4906345926035,0.8014158881481787,0.9479268067768539,0.9479268067768539,0.07197673540063722,0.7159362279465423,2447.4942729816908,2356.9444007919315,1582.9751060638905,1652.4208989529373,2083.957586778814,0.24175666674883786,0.23281240260211916,0.15636187157331793,0.16322153355247862,0.20584752552324645,0.8110365849096722,0.0004389726596900622,0.0018063408937812656,504.12557480596575,0.78821704914738,0.6338803727412728,0.6338803727412728,0.06272203285968152,0.7665191912382338,2115.995142864178,554.8646877055662,476.5647003353642,772.3560894830229,996.3993415040601,0.43041450054032426,0.1128650073851251,0.09693800959880625,0.15710492607470583,0.20267755640103854,0.8627826814862889,0.0007345887131467031,0.0004369498249739897,1336.8064213636483,0.6996624647726662,0.37846582619847885,0.37846582619847885,0.01707197627518193,0.9706803764759236
83.07344911445453,132.23838288049404,101.17250987645869,942.8257289722551,11705.8337333403,0.0064074452523732155,0.010199530747805483,0.007803423656882962,0.07272003636920689,0.9028695639737315,0.6316140098485811,0.08055521163994796,0.011649135464408059,36.93734441704999,0.1911284331857221,2.1193931214727533,2.1193931214727533,0.1960474732476238,0.29971734492971674,58.693049599336554,95.47162838397858,245.3176630655456,3601.460766597485,3127.2453686369786,0.008233936265099913,0.013393533111761658,0.03441514823601515,0.5052420791874608,0.43871530319966245,0.6731942523791175,0.018257533441362335,0.005594609398467103,38.35941206723283,0.34681423424554847,1.6968318471256467,1.6968318471256467,0.17404396150543033,0.3190387886231945,1926.2530564664949,2857.225064419003,3548.390815904405,2766.523846805061,1038.225980156991,0.158714143861845,0.2354218353593329,0.29237062521089224,0.2279484838946864,0.08554491167324353,0.7624860035341473,0.00035318255523473575,0.0018017126774484266,277.94593687975504,0.8259010136058661,1.0096985318322746,1.0096985318322746,0.07419920688276449,0.636143863780746,2462.004385711502,1671.5408911673624,889.8567304161412,769.0313435252442,939.5446541091657,0.3657178297238533,0.24829862633885538,0.1321835469106633,0.1142355698372944,0.13956442718933343,0.7802141762785525,-0.0011625808227655528,0.0008028756713818444,422.2567934029284,0.7636819579448639,0.670938974422004,0.670938974422004,0.05445489472105205,0.7597192021791412,10848.30207459288,858.2602390102111,769.1970186268575,1246.5523407459082,1608.3849579353089,0.7076196428490753,0.05598312064173963,0.05017365075739164,0.08131087391244142,0.10491271183935208,0.8975525498953432,-0.0016146696085234604,0.0016792684080880515,592.2906649981282,0.4723963390552328,0.23980624700348813,0.23980624700348813,0.010894460845368098,1.0039280906529615
325.7049676896615,211.4400486678155,561.5311710216009,4833.604559549721,3696.9873171030786,0.033824478197492965,0.021958060286804738,0.05831504194166986,0.5019700902921836,0.38393232928184895,0.6741195665635337,0.01723778317203966,0.005747073979488736,80.40595231220156,0.4412030500534026,1.7038473629544955,1.7038473629544955,0.15859981833013392,0.40453118031402363,898.3126558385122,1288.8161016411664,3715.491385401059,3135.8304704827783,1962.2413899181365,0.08165964973571968,0.11715772982796858,0.33775069643734035,0.28505756451933373,0.17837435947963765,0.7246588456784798,0.0021342487967960584,0.002522168455668002,267.04307196782383,0.7332765379810633,1.09014501962187,1.09014501962187,0.07821374425363244,0.6857807986514244,1759.2755859659362,1786.8714824262256,722.5234139656202,217.9625198263431,136.26472364706868,0.3805568910027357,0.3865262846810974,0.15629232070794105,0.04714846244779374,0.029476041160432204,0.791057529291472,3.598176372822769e-06,0.001400771986371717,567.7193984169855,0.7264484755723456,0.7237141146133956,0.7237141146133956,0.057678591611357945,0.6884974709831775,2930.9253506668433,315.9592927435257,73.88386428933364,104.65080553400098,141.55459246086536,0.8216839898906204,0.08857908723108569,0.020713317855053613,0.029338820047696182,0.03968478497554401,0.8627826814862889,-0.0004544101876495477,0.0008806397657738042,1058.1651718912324,0.34789704829109924,0.3623287501159149,0.3623287501159149,0.018922357840926104,0.9813617218017372,16012.166558895102,589.7647900970675,533.53302824439,877.3119822369435,1136.8105925415127,0.8361625030878392,0.030797781256321537,0.027861333488879717,0.04581362430611739,0.0593647578608421,0.9215818323341244,0.0007243907206634032,0.0009285679735690079,1076.3639322731856,0.30930779300341105,0.06185797535961598,0.06185797535961598,0.0034930752798053885,0.9838336675579216
104.1133079012321,96.61749351697891,187.76290458153002,1348.8053204496816,14375.804872157283,0.006461406105017094,0.0059962062011735305,0.01165280791106708,0.08370859698647586,0.8921809827962665,0.6303962056520291,0.07888657751035011,0.01171487668940642,36.14431147220339,0.2005488008709393,2.095662745545248,2.095662745545248,0.20631268970371527,0.3117374758179729,146.08503129243599,167.26864107513657,580.9129929305303,4594.222665083818,4358.800273063183,0.014835049762457244,0.01698626198792987,0.05899217107693229,0.46654692307175727,0.44263959410092335,0.6769924925288454,0.015821158407597475,0.0055713162672432984,70.03325941054284,0.40657311818628705,1.667575447913803,1.667575447913803,0.17446807834323244,0.35035680979310374,774.1032670752211,621.6463317228562,2833.18950421517,2688.352230625822,1073.7547648341274,0.09687133042858113,0.07779286016653447,0.3545455087233812,0.33642056340276527,0.13436973727873797,0.7367600521373503,0.001333096322123075,0.0019316308145422055,82.61381556070295,0.7200792577010638,1.101134813524544,1.101134813524544,0.08077969104581945,0.6482041951555471,729.3786188875038,2011.3485802532923,832.618048185522,551.0352968407908,647.1019207240753,0.1528620558189849,0.4215353603524481,0.17449881757126195,0.11548513504876885,0.13561863120853632,0.8037737154887681,-0.0005733957174987896,0.0017090774199101171,475.0004786468177,0.748824653691748,0.7024259066154416,0.7024259066154416,0.06324026206098878,0.7231620682853601,12622.324694282366,2402.86619211054,2095.9514692302573,3406.9925523890843,4402.584966973081,0.506296037883254,0.09638174124773258,0.084071036846925,0.13665841056629693,0.1765927734557914,0.8975525498953432,-0.0011035419274469992,0.0022250219954613776,447.2288258835703,0.652548490999799,0.2414097360555303,0.2414097360555303,0.007550544239621797,0.995135722844478
227.91785900655987,119.63604112868569,335.3485748803302,1987.1518111317203,14874.306049676363,0.012990947212887358,0.006819059734221374,0.019114323261794002,0.11326442076512612,0.8478112490259712,0.6312046853553646,0.08963629167511064,0.012143107241458891,39.75296637772425,0.25647132987103094,2.178302249268464,2.178302249268464,0.20675428053969203,0.4118300281612662,145.8885249130468,375.2259686867887,796.0207641103907,6935.915158547924,3679.3401597356988,0.012226261283011661,0.031446001226416956,0.0667109209207301,0.5812678619908679,0.30834895457897354,0.6810699774387984,0.01352330910350658,0.0050553681369420395,48.683347852968794,0.4092166870148405,1.6050784770221365,1.6050784770221365,0.1456333936882342,0.34162261234210956,895.1699373576344,1243.5107386107322,2034.8186166128103,2844.816990462312,1380.4427849419926,0.10658359528014763,0.14805886542819946,0.2422761029506327,0.33871872825906263,0.1643627080819577,0.7452849796800897,0.003514174549286668,0.002148789868302307,174.4049960440006,0.7652344028020571,1.1263971785706515,1.1263971785706515,0.08230569397743569,0.6873801287943473,1485.8184824106952,4503.409638454301,1052.1374291801594,1887.2052793419643,2415.941812540864,0.1309724383328099,0.39696810084288936,0.09274417177619276,0.16635401968411367,0.2129612693639943,0.8279860863977548,0.0001305359486016376,0.0023698939484224405,399.9426057419703,0.7157227180583108,0.602948807840652,0.602948807840652,0.05874817111263534,0.753169945462174,4563.854741131407,574.9797994168526,504.1465065946728,817.3739837259138,1054.7022043989587,0.6072947415108769,0.07651036863944295,0.06708485255823965,0.10876483812924495,0.14034519916219554,0.8975525498953432,-7.750608345527677e-05,0.0019237072197455986,516.5976433725738,0.5729275881101361,0.27321266590879545,0.27321266590879545,0.00983408144236364,0.9984850541836416
164.62091664389968,75.7242155815951,264.4535688655284,1176.5798482857763,13566.358567461584,0.010796416240814217,0.004966259255478069,0.017343791202531093,0.0771642270108694,0.8897293062903072,0.626916033676757,0.09828680279338428,0.012447274409709195,37.04640691324302,0.21326701868113643,2.1674159751511834,2.1674159751511834,0.20365302717900244,0.35365348969049676,466.4982842972639,394.5168688349179,727.5925906785552,5758.883393200882,4564.381263634206,0.0391624648591746,0.033119635231613834,0.061081294880148934,0.4834574447665048,0.3831791602625578,0.6750607020783288,0.01635172767010616,0.005796728052794399,78.72354634403719,0.4733801926058504,1.65919817268943,1.65919817268943,0.16114434575519768,0.5174470024123453,521.9762797638363,977.400572878368,4252.228041771147,2318.345045793922,742.7409258107656,0.05923006805748629,0.11090830119177895,0.48251188047090665,0.2630689174328717,0.08428083284695637,0.7550726053987833,0.000891201620003608,0.0026277073223421117,274.66642466371695,0.6922995869010069,1.0118704525852658,1.0118704525852658,0.08059650824434494,0.5768716101732038,2041.520797997487,2792.00177074201,1670.179444818152,2021.0847951471092,2497.459876990687,0.18521820970011052,0.2533060500601425,0.1515280407383454,0.18336414097590933,0.22658355852549225,0.8279860863977548,-0.00018979056339746658,0.0022225962747437203,424.71652993190605,0.7810900474850667,0.6147335663225603,0.6147335663225603,0.05843374414366046,0.7958994455145596,10587.783989122556,1637.4610159180943,1299.5598792093263,2069.3524766645846,2654.898722575653,0.5801825552337058,0.08972853217320612,0.07121244371565215,0.11339504175981532,0.14548142711762066,0.8627826814862889,-0.0012474425843948106,9.308600999597316e-05,3015.068609667817,0.6009475393980973,0.1426650179878009,0.1426650179878009,0.005986236388209382,0.9168564436541464
107.22008248260674,155.1097451671812,265.45463469484406,1335.482826653801,11296.5529655394,0.008147533963895486,0.011786615787073193,0.020171600338029595,0.10148184403911546,0.8584124058718863,0.6345793377349851,0.07683667418229954,0.011692949635042254,36.783587669322706,0.2500556847063084,2.122220869713125,2.122220869713125,0.19351828043427763,0.31909869109622824,188.4660693050054,310.2185532407326,554.7867832401823,6258.051381766285,2243.316588012278,0.019724671645133873,0.03246716569972747,0.05806343376728994,0.6549614426560227,0.23478328623182604,0.686622061693755,0.01084449752455762,0.004519457195821298,45.84211818918731,0.392153044276922,1.572591875586664,1.572591875586664,0.14511994774694367,0.3926125786043449,446.3090991183644,894.0390641712759,3157.2133983670874,2332.9388297386545,897.9815872558592,0.05774861096282886,0.11568106992303574,0.40851662811512146,0.301862492036993,0.11619119896202088,0.7423183624341485,0.0013179840171694333,0.002612518454812574,252.86265184426787,0.709237112261243,1.0709701902514115,1.0709701902514115,0.0763266051344866,0.5109757010752778,2764.7050895691063,3188.250255556834,1991.3042466637207,2540.0281828120806,3234.0389777128958,0.20153369572587485,0.23240809999068537,0.14515649631451857,0.18515583049394216,0.23574587747497924,0.8110365849096722,-0.00042798197348150447,0.0015020885787330957,602.4574586943411,0.7793901384376156,0.6160713369233934,0.6160713369233934,0.053007877953399604,0.7231893559968968,2438.9120125972095,186.4330167485189,163.18797977961012,269.1804609274995,354.2163272911218,0.7148189316485343,0.05464151603988129,0.04782864521616034,0.07889390371895837,0.1038170033764657,0.878484162045541,-0.0013036799868897928,0.0011708106268821814,818.3676647472532,0.4626412787736793,0.37735742879962414,0.37735742879962414,0.02179377741653472,0.9811016092636057
149.21998014051377,135.94644528705174,207.40609309779393,1793.569652821841,12690.126594807462,0.00996376216736579,0.009077457637130642,0.013848983103623076,0.11976078159569258,0.8473490154961879,0.6341445928363746,0.0703562515331873,0.011047002310623678,37.57166149611679,0.24979750114447496,2.1189863380823954,2.1189863380823954,0.20285155769241175,0.3786963834728466,191.4860488853206,181.98622607133962,490.5285585393384,5076.623998885145,3089.9128762325777,0.021204279862833953,0.020152313399649856,0.054318864985354175,0.5621618737102265,0.3421626680419355,0.6878008240741363,0.012526602689977505,0.004823454560757029,39.75650749702543,0.3991490216501574,1.6286271156843282,1.6286271156843282,0.1646237524623013,0.40630627781505935,1011.5934819361937,2360.92678750736,3342.7002378273637,3081.1249948177788,1850.1457562961361,0.08685821845338201,0.2027157136968289,0.28701350163473516,0.26455392671157835,0.15885863950347562,0.7394800001315548,0.0027783585549161554,0.00374700213045539,239.10241519605248,0.7740579514418408,1.0453274186813273,1.0453274186813273,0.07324926362614015,0.673416399620012,1547.021948905532,1675.393536279255,581.3100073644667,487.151888297925,628.9290805689891,0.3144477249335173,0.34054053740093515,0.1181570884796831,0.09901850654460465,0.12783614264125986,0.7971455824666437,-0.0007443200853136345,0.0009804571196096695,249.54324174951785,0.7530342368823717,0.6948022977665936,0.6948022977665936,0.06667353781516097,0.7781585400382768,4787.514141937753,1029.2982118423406,800.1202694874194,1273.0594350307904,1634.5433667783395,0.5026506730536129,0.10806807533439962,0.08400622537250743,0.13366105308181433,0.17161397315766574,0.878484162045541,0.00011621600010828018,0.0018968225662867463,520.0043340619004,0.6606418158819818,0.33461001226871884,0.33461001226871884,0.01665476982437125,1.0029122947727345
